 11/27-09:50	2172.800	2172.800	2171.800	2172.000	           2400	   2172.252	   2176.033	   2178.550	   2181.304	   4280.000	   4801.000	      1.000	      1.000	     35.000	   2172.000	     -6.189	    -12.164	
 11/27-09:51	2172.200	2172.600	2171.800	2172.000	           1336	   2172.267	   2175.853	   2178.467	   2181.278	   4280.000	   4801.000	      1.000	      1.000	     36.000	   2172.000	     -6.189	    -12.164	
 11/27-09:52	2172.000	2172.200	2169.000	2170.000	           3709	   2172.240	   2175.640	   2178.373	   2181.245	   4280.000	   4801.000	      1.000	      1.000	     37.000	   2170.000	     -6.189	    -12.164	
 11/27-09:53	2170.200	2170.600	2169.400	2169.600	           1882	   2172.167	   2175.423	   2178.278	   2181.208	   4280.000	   4801.000	      1.000	      1.000	     38.000	   2169.600	     -6.189	    -12.164	
 11/27-09:54	2169.600	2170.800	2169.200	2169.800	           1883	   2172.133	   2175.227	   2178.187	   2181.175	   4280.000	   4801.000	      1.000	      1.000	     39.000	   2169.800	     -6.189	    -12.164	
 11/27-09:55	2170.000	2170.000	2167.800	2168.600	           3504	   2172.052	   2175.000	   2178.078	   2181.141	   4280.000	   4801.000	      1.000	      1.000	     40.000	   2168.600	     -6.189	    -12.541	
 11/27-09:56	2168.600	2170.600	2168.600	2170.400	           2391	   2172.060	   2174.807	   2177.980	   2181.107	   4280.000	   4801.000	      1.000	      1.000	     41.000	   2170.400	     -6.189	    -12.541	
 11/27-09:57	2170.400	2171.400	2170.000	2171.200	           1975	   2172.067	   2174.630	   2177.885	   2181.077	   4280.000	   4801.000	      1.000	      1.000	     42.000	   2171.200	     -6.189	    -12.541	
 11/27-09:58	2171.200	2171.400	2170.000	2170.600	           1289	   2172.067	   2174.453	   2177.790	   2181.048	   4280.000	   4801.000	      1.000	      1.000	     43.000	   2170.600	     -6.189	    -12.541	
 11/27-09:59	2170.400	2171.400	2170.400	2170.800	           1076	   2172.046	   2174.270	   2177.703	   2181.020	   4280.000	   4801.000	      1.000	      1.000	     44.000	   2170.800	     -6.189	    -12.541	
 11/27-10:00	2170.800	2171.200	2170.600	2170.800	            955	   2172.021	   2174.090	   2177.626	   2180.993	   4280.000	   4801.000	      1.000	      1.000	     45.000	   2170.800	     -6.189	    -12.541	
 11/27-10:01	2170.800	2171.000	2169.400	2170.000	           2040	   2171.973	   2173.886	   2177.538	   2180.959	   4280.000	   4801.000	      1.000	      1.000	     46.000	   2170.000	     -6.189	    -12.541	
 11/27-10:02	2170.000	2170.400	2168.600	2170.000	           2002	   2171.906	   2173.690	   2177.442	   2180.927	   4280.000	   4801.000	      1.000	      1.000	     47.000	   2170.000	     -6.189	    -12.541	
 11/27-10:03	2170.000	2171.600	2169.600	2171.200	           1946	   2171.913	   2173.536	   2177.353	   2180.899	   4280.000	   4801.000	      1.000	      1.000	     48.000	   2171.200	     -6.189	    -12.541	
 11/27-10:04	2171.400	2171.800	2170.800	2171.400	           1414	   2171.894	   2173.397	   2177.270	   2180.872	   4280.000	   4801.000	      1.000	      1.000	     49.000	   2171.400	     -6.189	    -12.541	
 11/27-10:05	2171.000	2171.400	2170.600	2171.200	            973	   2171.840	   2173.244	   2177.180	   2180.843	   4280.000	   4801.000	      1.000	      1.000	     50.000	   2171.200	     -6.189	    -12.541	
 11/27-10:06	2171.200	2171.600	2169.400	2169.400	           1418	   2171.740	   2173.067	   2177.080	   2180.808	   4280.000	   4801.000	      1.000	      1.000	     51.000	   2169.400	     -6.189	    -12.541	
 11/27-10:07	2169.600	2170.800	2169.600	2170.000	            880	   2171.646	   2172.886	   2176.985	   2180.777	   4280.000	   4801.000	      1.000	      1.000	     52.000	   2170.000	     -6.189	    -12.541	
 11/27-10:08	2170.000	2170.400	2168.600	2170.400	           1827	   2171.594	   2172.707	   2176.898	   2180.748	   4280.000	   4801.000	      1.000	      1.000	     53.000	   2170.400	     -6.189	    -12.541	
 11/27-10:09	2170.400	2170.600	2169.200	2170.600	            893	   2171.567	   2172.517	   2176.806	   2180.722	   4280.000	   4801.000	      1.000	      1.000	     54.000	   2170.600	     -6.189	    -12.541	
 11/27-10:10	2170.400	2170.600	2169.400	2169.400	            903	   2171.421	   2172.313	   2176.702	   2180.670	   4280.000	   4801.000	      1.000	      1.000	     55.000	   2169.400	     -6.189	    -12.541	
 11/27-10:11	2169.600	2170.200	2168.000	2168.200	           1740	   2171.267	   2172.100	   2176.590	   2180.608	   4280.000	   4801.000	      1.000	      1.000	     56.000	   2168.200	     -6.189	    -12.541	
 11/27-10:12	2168.000	2169.600	2166.800	2167.400	           3454	   2171.085	   2171.873	   2176.478	   2180.549	   4280.000	   4801.000	      1.000	      1.000	     57.000	   2167.400	     -6.189	    -13.149	
 11/27-10:13	2167.600	2168.800	2167.400	2167.600	           2093	   2170.854	   2171.647	   2176.362	   2180.491	   4280.000	   4801.000	      1.000	      1.000	     58.000	   2167.600	     -6.189	    -13.149	
 11/27-10:14	2167.800	2170.000	2167.200	2170.000	           2777	   2170.700	   2171.477	   2176.263	   2180.443	   4280.000	   4801.000	      1.000	      1.000	     59.000	   2170.000	     -6.189	    -13.149	
 11/27-10:15	2170.000	2170.600	2169.600	2170.200	           2207	   2170.533	   2171.310	   2176.167	   2180.394	   4280.000	   4801.000	      1.000	      1.000	     60.000	   2170.200	     -6.189	    -13.149	
 11/27-10:16	2170.200	2170.200	2169.200	2169.800	           1286	   2170.400	   2171.257	   2176.062	   2180.351	   4280.000	   4801.000	      1.000	      1.000	     61.000	   2169.800	     -6.189	    -13.149	
 11/27-10:17	2169.800	2170.200	2169.200	2169.600	            855	   2170.252	   2171.206	   2175.957	   2180.307	   4280.000	   4801.000	      1.000	      1.000	     62.000	   2169.600	     -6.189	    -13.149	
 11/27-10:18	2169.600	2170.600	2169.600	2170.400	           1055	   2170.181	   2171.180	   2175.853	   2180.268	   4280.000	   4801.000	      1.000	      1.000	     63.000	   2170.400	     -6.189	    -13.149	
 11/27-10:19	2170.200	2170.400	2169.600	2169.600	            740	   2170.073	   2171.156	   2175.748	   2180.222	   4280.000	   4801.000	      1.000	      1.000	     64.000	   2169.600	     -6.189	    -13.149	
 11/27-10:20	2169.600	2169.800	2167.800	2168.400	           1545	   2169.954	   2171.103	   2175.653	   2180.177	   4280.000	   4801.000	      1.000	      1.000	     65.000	   2168.400	     -6.189	    -13.149	
 11/27-10:21	2168.400	2169.600	2168.000	2168.800	           1381	   2169.848	   2171.057	   2175.580	   2180.128	   4280.000	   4801.000	      1.000	      1.000	     66.000	   2168.800	     -6.189	    -13.149	
 11/27-10:22	2168.800	2169.000	2166.600	2168.000	           2676	   2169.781	   2171.010	   2175.492	   2180.079	   4280.000	   4801.000	      1.000	      1.000	     67.000	   2168.000	     -6.189	    -13.149	
 11/27-10:23	2168.200	2169.600	2168.200	2168.600	           1480	   2169.746	   2170.956	   2175.425	   2180.030	   4280.000	   4801.000	      1.000	      1.000	     68.000	   2168.600	     -6.189	    -13.149	
 11/27-10:24	2168.600	2170.400	2168.400	2170.400	           2145	   2169.767	   2170.950	   2175.362	   2179.982	   4280.000	   4801.000	      1.000	      1.000	     69.000	   2170.400	     -6.189	    -13.149	
 11/27-10:25	2170.000	2170.400	2169.200	2169.600	            851	   2169.800	   2170.926	   2175.286	   2179.935	   4280.000	   4801.000	      1.000	      1.000	     70.000	   2169.600	     -6.189	    -13.149	
 11/27-10:26	2169.600	2169.800	2169.200	2169.600	            638	   2169.773	   2170.917	   2175.212	   2179.883	   4280.000	   4801.000	      1.000	      1.000	     71.000	   2169.600	     -6.189	    -13.149	
 11/27-10:27	2169.400	2169.600	2168.200	2169.000	           1385	   2169.700	   2170.883	   2175.132	   2179.829	   4280.000	   4801.000	      1.000	      1.000	     72.000	   2169.000	     -6.189	    -13.149	
 11/27-10:28	2169.000	2170.000	2168.800	2169.600	           1266	   2169.667	   2170.867	   2175.027	   2179.778	   4280.000	   4801.000	      1.000	      1.000	     73.000	   2169.600	     -6.189	    -13.149	
 11/27-10:29	2169.600	2173.600	2169.200	2172.200	           5120	   2169.715	   2170.880	   2174.947	   2179.739	   9400.000	   4801.000	      2.000	      1.000	     74.000	   2172.200	     -6.189	    -13.149	
 11/27-10:30	2172.000	2173.600	2172.000	2173.000	           3343	   2169.788	   2170.904	   2174.872	   2179.700	   9400.000	   4801.000	      2.000	      1.000	     75.000	   2173.000	     -6.189	    -13.149	
 11/27-10:31	2172.800	2173.600	2172.000	2173.600	           2696	   2169.906	   2170.940	   2174.802	   2179.658	   9400.000	   4801.000	      2.000	      1.000	     76.000	   2173.600	     -6.058	    -13.149	
 11/27-10:32	2173.800	2174.000	2172.400	2172.800	           2280	   2170.000	   2170.953	   2174.720	   2179.622	   9400.000	   4801.000	      2.000	      1.000	     77.000	   2172.800	     -6.058	    -13.149	
 11/27-10:33	2172.800	2173.000	2172.200	2172.800	           1028	   2170.054	   2170.983	   2174.638	   2179.589	   9400.000	   4801.000	      2.000	      1.000	     78.000	   2172.800	     -6.058	    -13.149	
 11/27-10:34	2173.000	2173.200	2171.800	2172.000	           1982	   2170.073	   2170.983	   2174.542	   2179.557	   9400.000	   4801.000	      2.000	      1.000	     79.000	   2172.000	     -6.058	    -13.149	
 11/27-10:35	2172.000	2172.400	2171.800	2172.000	            896	   2170.100	   2170.970	   2174.452	   2179.524	   9400.000	   4801.000	      2.000	      1.000	     80.000	   2172.000	     -6.058	    -13.149	
 11/27-10:36	2172.200	2173.000	2171.800	2171.800	           1092	   2170.181	   2170.960	   2174.365	   2179.486	   9400.000	   4801.000	      2.000	      1.000	     81.000	   2171.800	     -6.058	    -13.149	
 11/27-10:37	2172.000	2172.600	2171.400	2172.000	           1344	   2170.248	   2170.947	   2174.285	   2179.450	   9400.000	   4801.000	      2.000	      1.000	     82.000	   2172.000	     -6.058	    -13.149	
 11/27-10:38	2172.000	2172.600	2171.400	2171.400	            922	   2170.279	   2170.937	   2174.202	   2179.411	   9400.000	   4801.000	      2.000	      1.000	     83.000	   2171.400	     -6.058	    -13.149	
 11/27-10:39	2171.600	2171.800	2170.800	2171.400	           1551	   2170.306	   2170.937	   2174.123	   2179.367	   9400.000	   4801.000	      2.000	      1.000	     84.000	   2171.400	     -6.058	    -13.149	
 11/27-10:40	2171.600	2172.200	2171.200	2172.000	            840	   2170.392	   2170.906	   2174.056	   2179.325	   9400.000	   4801.000	      2.000	      1.000	     85.000	   2172.000	     -6.058	    -13.149	
 11/27-10:41	2172.000	2172.200	2170.000	2170.200	           2127	   2170.460	   2170.864	   2173.980	   2179.275	   9400.000	   4801.000	      2.000	      1.000	     86.000	   2170.200	     -6.058	    -13.149	
 11/27-10:42	2170.400	2170.800	2169.400	2170.200	           1872	   2170.554	   2170.820	   2173.897	   2179.222	   9400.000	   4801.000	      2.000	      1.000	     87.000	   2170.200	     -6.058	    -13.149	
 11/27-10:43	2170.200	2170.200	2169.200	2169.800	           1251	   2170.627	   2170.741	   2173.813	   2179.174	   9400.000	   4801.000	      2.000	      1.000	     88.000	   2169.800	     -6.058	    -13.149	
 11/27-10:44	2169.800	2170.400	2169.200	2170.000	           1009	   2170.627	   2170.664	   2173.727	   2179.124	   9400.000	   4801.000	      2.000	      1.000	     89.000	   2170.000	     -6.058	    -13.149	
 11/27-10:45	2170.000	2170.000	2169.000	2169.600	           1039	   2170.606	   2170.570	   2173.645	   2179.076	   9400.000	   4801.000	      2.000	      1.000	     90.000	   2169.600	     -6.058	    -13.149	
 11/27-10:46	2169.600	2169.600	2168.600	2169.000	           1745	   2170.579	   2170.490	   2173.562	   2179.024	   9400.000	   4801.000	      2.000	      1.000	     91.000	   2169.000	     -6.058	    -13.149	
 11/27-10:47	2168.800	2169.600	2168.600	2169.600	            960	   2170.581	   2170.417	   2173.467	   2178.981	   9400.000	   4801.000	      2.000	      1.000	     92.000	   2169.600	     -6.058	    -13.149	
 11/27-10:48	2169.800	2170.800	2169.400	2169.600	           1310	   2170.552	   2170.367	   2173.365	   2178.938	   9400.000	   4801.000	      2.000	      1.000	     93.000	   2169.600	     -6.058	    -13.149	
 11/27-10:49	2169.600	2170.600	2169.400	2170.200	            831	   2170.575	   2170.324	   2173.263	   2178.893	   9400.000	   4801.000	      2.000	      1.000	     94.000	   2170.200	     -6.058	    -13.149	
 11/27-10:50	2170.400	2170.400	2169.200	2169.400	            702	   2170.606	   2170.280	   2173.157	   2178.845	   9400.000	   4801.000	      2.000	      1.000	     95.000	   2169.400	     -6.058	    -13.149	
 11/27-10:51	2169.400	2169.800	2168.800	2169.400	           1018	   2170.625	   2170.237	   2173.045	   2178.792	   9400.000	   4801.000	      2.000	      1.000	     96.000	   2169.400	     -6.058	    -13.149	
 11/27-10:52	2169.600	2171.600	2169.400	2169.400	           1820	   2170.673	   2170.227	   2172.933	   2178.737	   9400.000	   4801.000	      2.000	      1.000	     97.000	   2169.400	     -6.058	    -13.149	
 11/27-10:53	2169.200	2169.600	2167.600	2168.600	           3402	   2170.673	   2170.209	   2172.816	   2178.677	   9400.000	   4801.000	      2.000	      1.000	     98.000	   2168.600	     -6.058	    -13.149	
 11/27-10:54	2168.200	2170.200	2168.200	2169.200	           1302	   2170.633	   2170.200	   2172.714	   2178.622	   9400.000	   4801.000	      2.000	      1.000	     99.000	   2169.200	     -6.058	    -13.149	
 11/27-10:55	2169.400	2169.800	2168.600	2168.600	            773	   2170.600	   2170.200	   2172.600	   2178.564	   9400.000	   4801.000	      2.000	      1.000	    100.000	   2168.600	     -6.058	    -13.149	
 11/27-10:56	2168.400	2170.000	2168.200	2169.600	           1103	   2170.600	   2170.187	   2172.497	   2178.514	   9400.000	   4801.000	      2.000	      1.000	    101.000	   2169.600	     -6.058	    -13.149	
 11/27-10:57	2169.800	2170.000	2169.400	2169.600	            775	   2170.619	   2170.159	   2172.395	   2178.463	   9400.000	   4801.000	      2.000	      1.000	    102.000	   2169.600	     -6.058	    -13.149	
 11/27-10:58	2169.800	2170.000	2169.400	2169.600	            582	   2170.621	   2170.144	   2172.298	   2178.410	   9400.000	   4801.000	      2.000	      1.000	    103.000	   2169.600	     -6.058	    -13.149	
 11/27-10:59	2169.600	2169.600	2168.600	2169.000	           1198	   2170.512	   2170.114	   2172.192	   2178.344	   9400.000	   4801.000	      2.000	      1.000	    104.000	   2169.000	     -6.058	    -13.149	
 11/27-11:00	2169.000	2170.200	2168.800	2170.000	           1120	   2170.413	   2170.100	   2172.095	   2178.283	   9400.000	   4801.000	      2.000	      1.000	    105.000	   2170.000	     -6.058	    -13.149	
 11/27-11:01	2170.200	2170.200	2169.400	2169.800	            983	   2170.288	   2170.097	   2171.992	   2178.224	   9400.000	   4801.000	      2.000	      1.000	    106.000	   2169.800	     -6.058	    -13.149	
 11/27-11:02	2169.800	2170.000	2168.600	2169.400	           1091	   2170.173	   2170.086	   2171.888	   2178.155	   9400.000	   4801.000	      2.000	      1.000	    107.000	   2169.400	     -6.058	    -13.149	
 11/27-11:03	2169.200	2169.600	2169.000	2169.200	            360	   2170.052	   2170.053	   2171.795	   2178.081	   9400.000	   4801.000	      2.000	      1.000	    108.000	   2169.200	     -6.058	    -13.149	
 11/27-11:04	2169.200	2169.800	2169.000	2169.600	            450	   2169.973	   2170.023	   2171.710	   2178.013	   9400.000	   4801.000	      2.000	      1.000	    109.000	   2169.600	     -6.058	    -13.149	
 11/27-11:05	2169.600	2169.800	2168.600	2168.800	            734	   2169.867	   2169.983	   2171.614	   2177.938	   9400.000	   4801.000	      2.000	      1.000	    110.000	   2168.800	     -6.058	    -13.149	
 11/27-11:06	2168.600	2169.400	2168.400	2168.800	            992	   2169.767	   2169.974	   2171.520	   2177.854	   9400.000	   4801.000	      2.000	      1.000	    111.000	   2168.800	     -6.058	    -13.149	
 11/27-11:07	2168.600	2169.200	2167.800	2168.400	           1550	   2169.646	   2169.947	   2171.417	   2177.770	   9400.000	   4801.000	      2.000	      1.000	    112.000	   2168.400	     -6.058	    -13.149	
 11/27-11:08	2168.200	2168.600	2167.200	2168.200	           1645	   2169.540	   2169.909	   2171.308	   2177.686	   9400.000	   4801.000	      2.000	      1.000	    113.000	   2168.200	     -6.058	    -13.149	
 11/27-11:09	2168.400	2168.600	2167.600	2168.200	           1284	   2169.433	   2169.870	   2171.193	   2177.599	   9400.000	   4801.000	      2.000	      1.000	    114.000	   2168.200	     -6.058	    -13.149	
 11/27-11:10	2168.200	2168.600	2167.000	2167.400	           1276	   2169.281	   2169.836	   2171.075	   2177.500	   9400.000	   4801.000	      2.000	      1.000	    115.000	   2167.400	     -6.058	    -13.149	
 11/27-11:11	2167.000	2168.000	2165.400	2167.400	           4836	   2169.185	   2169.823	   2170.961	   2177.409	  14236.000	   4801.000	      3.000	      1.000	    116.000	   2167.400	     -6.058	    -13.149	
 11/27-11:12	2167.200	2168.000	2167.000	2167.400	           1212	   2169.094	   2169.824	   2170.848	   2177.321	  14236.000	   4801.000	      3.000	      1.000	    117.000	   2167.400	     -6.058	    -13.149	
 11/27-11:13	2167.200	2168.000	2166.800	2167.800	           1118	   2169.025	   2169.826	   2170.737	   2177.238	  14236.000	   4801.000	      3.000	      1.000	    118.000	   2167.800	     -6.058	    -13.149	
 11/27-11:14	2167.800	2167.800	2166.800	2167.400	            911	   2168.940	   2169.783	   2170.630	   2177.153	  14236.000	   4801.000	      3.000	      1.000	    119.000	   2167.400	     -6.058	    -13.149	
 11/27-11:15	2167.400	2167.400	2166.600	2166.600	           1003	   2168.840	   2169.723	   2170.516	   2177.065	  14236.000	   4801.000	      3.000	      1.000	    120.000	   2166.600	     -6.058	    -13.149	
 11/27-11:16	2166.600	2166.600	2164.600	2164.800	           4176	   2168.700	   2169.640	   2170.448	   2176.974	  14236.000	   8977.000	      3.000	      2.000	    121.000	   2164.800	     -6.058	    -13.149	
 11/27-11:17	2165.000	2166.400	2164.200	2165.400	           2885	   2168.560	   2169.571	   2170.388	   2176.881	  14236.000	   8977.000	      3.000	      2.000	    122.000	   2165.400	     -6.058	    -13.149	
 11/27-11:18	2165.600	2166.400	2164.800	2165.200	           1732	   2168.415	   2169.483	   2170.332	   2176.784	  14236.000	   8977.000	      3.000	      2.000	    123.000	   2165.200	     -6.058	    -13.149	
 11/27-11:19	2165.000	2166.200	2164.400	2166.200	           1784	   2168.279	   2169.427	   2170.292	   2176.696	  14236.000	   8977.000	      3.000	      2.000	    124.000	   2166.200	     -6.058	    -13.149	
 11/27-11:20	2166.000	2167.200	2165.600	2166.800	           2113	   2168.194	   2169.400	   2170.251	   2176.609	  14236.000	   8977.000	      3.000	      2.000	    125.000	   2166.800	     -6.058	    -13.149	
 11/27-11:21	2166.400	2167.000	2166.000	2166.000	            986	   2168.081	   2169.353	   2170.205	   2176.516	  14236.000	   8977.000	      3.000	      2.000	    126.000	   2166.000	     -6.058	    -13.149	
 11/27-11:22	2166.000	2166.800	2165.800	2165.800	            779	   2167.960	   2169.317	   2170.164	   2176.424	  14236.000	   8977.000	      3.000	      2.000	    127.000	   2165.800	     -6.058	    -13.149	
 11/27-11:23	2165.800	2167.600	2165.400	2167.400	           1842	   2167.921	   2169.297	   2170.126	   2176.341	  14236.000	   8977.000	      3.000	      2.000	    128.000	   2167.400	     -6.058	    -13.149	
 11/27-11:24	2167.400	2168.000	2167.000	2167.800	           1536	   2167.873	   2169.253	   2170.102	   2176.261	  14236.000	   8977.000	      3.000	      2.000	    129.000	   2167.800	     -6.058	    -13.149	
 11/27-11:25	2167.800	2168.000	2167.000	2167.400	           1114	   2167.833	   2169.217	   2170.071	   2176.180	  14236.000	   8977.000	      3.000	      2.000	    130.000	   2167.400	     -6.058	    -13.149	
 11/27-11:26	2167.200	2167.600	2167.000	2167.400	            532	   2167.760	   2169.180	   2170.048	   2176.098	  14236.000	   8977.000	      3.000	      2.000	    131.000	   2167.400	     -6.058	    -13.149	
 11/27-11:27	2167.400	2169.000	2167.200	2168.400	           1759	   2167.721	   2169.170	   2170.027	   2176.020	  14236.000	   8977.000	      3.000	      2.000	    132.000	   2168.400	     -6.058	    -13.149	
 11/27-11:28	2168.400	2169.000	2167.800	2168.000	           1019	   2167.667	   2169.144	   2170.005	   2175.947	  14236.000	   8977.000	      3.000	      2.000	    133.000	   2168.000	     -6.058	    -13.149	
 11/27-11:29	2168.000	2168.200	2166.800	2167.400	            870	   2167.613	   2169.063	   2169.971	   2175.871	  14236.000	   8977.000	      3.000	      2.000	    134.000	   2167.400	     -6.058	    -13.149	
 11/27-11:30	2167.600	2167.800	2166.800	2166.800	           1106	   2167.506	   2168.959	   2169.932	   2175.792	  14236.000	   8977.000	      3.000	      2.000	    135.000	   2166.800	     -6.058	    -13.149	
 11/27-13:01	2166.600	2166.600	2165.400	2166.000	           1533	   2167.379	   2168.833	   2169.886	   2175.707	  14236.000	   8977.000	      3.000	      2.000	    136.000	   2166.000	     -6.058	    -13.149	
 11/27-13:02	2166.200	2166.400	2165.800	2165.800	            540	   2167.260	   2168.717	   2169.835	   2175.617	  14236.000	   8977.000	      3.000	      2.000	    137.000	   2165.800	     -6.058	    -13.149	
